Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"Caseerror",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,2,0,0,0,3,1,0,3,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"addstr",,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,2,7,0,0,0,3,2,0,10,7,1,0,6,2,2,2,1,1,,,,,0,,1,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"amatch",,,,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,39,3,26,0,0,0,3,12,1,22,27,4,0,23,8,8,11,1,3,,,,,0,,4,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
Function,"change",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,12,3,4,0,0,0,2,2,0,6,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,"0.00",,,,
